,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
991,32,No,0,499,1,2,1,3,1396,3,0,36,3,2,8,2,2,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2
992,39,No,2,1485,0,25,2,5,1397,3,0,71,3,3,4,3,2,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5
993,25,No,0,1372,1,18,1,5,1399,1,0,93,4,2,8,3,2,6232,12477,2,0,11,3,2,0,6,3,2,3,2,1,2
994,52,No,1,322,0,28,2,4,1401,4,1,59,4,4,5,3,2,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2
995,43,No,0,930,0,6,3,4,1402,1,1,73,2,2,7,3,0,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8
996,27,No,0,205,1,10,3,3,1403,4,1,98,2,2,8,4,2,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4
997,27,Yes,0,135,0,17,4,5,1405,4,1,51,3,1,7,3,0,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7
998,26,No,0,683,0,2,1,4,1407,1,0,36,2,1,7,4,0,3904,4050,0,0,12,3,4,0,5,2,3,4,3,1,1
999,42,No,0,1147,2,10,3,0,1408,3,1,31,3,4,3,1,2,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9
1000,52,No,0,258,0,8,4,1,1409,3,1,54,3,1,6,1,2,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4
1001,37,No,0,1462,0,11,3,4,1411,1,1,94,3,1,6,3,0,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2
1002,35,No,1,200,0,18,2,5,1412,3,0,60,3,3,5,4,0,9362,19944,2,0,11,3,3,0,10,2,3,2,2,2,2
1003,25,No,0,949,0,1,3,2,1415,1,0,81,3,1,6,4,2,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2
1004,26,No,0,652,0,7,3,1,1417,3,0,100,4,1,6,1,0,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7
1005,29,No,0,332,2,17,3,1,1419,2,0,51,2,3,0,1,0,7988,9769,1,0,13,3,1,0,10,3,2,10,9,0,9
1006,49,Yes,1,1475,0,28,2,5,1420,1,0,97,2,2,6,1,0,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3
1007,29,Yes,1,337,0,14,1,1,1421,3,1,84,3,3,4,4,0,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7
1008,54,No,0,971,0,1,3,4,1422,4,1,54,3,4,1,4,0,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7
1009,58,No,0,1055,0,1,3,4,1423,4,1,76,3,5,1,1,2,19701,22456,3,1,21,4,3,1,32,3,3,9,8,1,5
1010,55,No,0,1136,0,1,4,4,1424,2,0,81,4,4,1,4,1,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0
1011,36,No,0,1174,1,3,4,3,1425,1,1,99,3,2,8,2,0,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1
1012,31,Yes,1,667,1,1,4,5,1427,2,1,50,1,1,2,3,0,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0
1013,30,No,0,855,1,7,4,3,1428,4,1,73,3,2,8,1,1,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2
1014,31,No,0,182,0,8,5,5,1430,1,1,93,3,4,1,2,0,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0
1015,34,No,1,560,0,1,4,1,1431,4,0,91,3,1,7,1,1,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3
1016,31,Yes,0,202,0,8,3,5,1433,1,1,34,2,1,7,2,0,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0
1017,27,No,0,1377,0,11,1,5,1434,2,0,91,3,1,6,1,2,2099,7679,0,0,14,3,2,0,6,3,4,5,0,1,4
1018,36,No,0,172,0,4,4,5,1435,1,0,37,2,2,6,4,0,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8
1019,36,No,0,329,1,16,4,3,1436,3,1,98,2,2,8,1,2,5647,13494,4,0,13,3,1,2,11,3,2,3,2,0,2
1020,47,No,0,465,0,1,3,2,1438,1,0,74,3,1,7,4,2,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2
1021,25,Yes,0,383,1,9,2,5,1439,1,0,68,2,1,2,1,2,4400,15182,3,0,12,3,1,0,6,2,3,3,2,2,2
1022,37,No,2,1413,0,5,2,2,1440,3,0,84,4,1,6,3,0,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3
1023,56,No,0,1255,0,1,2,5,1441,1,1,90,3,1,7,1,2,2066,10494,2,0,22,4,4,1,5,3,4,3,2,1,0
1024,47,No,0,359,0,2,4,4,1443,1,1,82,3,4,1,3,2,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6
1025,24,No,0,1476,1,4,1,4,1445,4,1,42,3,2,8,3,2,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3
1026,32,No,0,601,1,7,5,3,1446,4,0,97,3,2,8,4,2,9204,23343,4,0,12,3,3,1,7,3,2,4,3,0,3
1027,34,No,0,401,0,1,3,5,1447,4,1,86,2,1,6,2,2,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2
1028,41,No,0,1283,0,5,5,4,1448,2,0,90,4,1,7,3,2,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3
1029,40,No,2,663,0,9,4,1,1449,3,0,81,3,2,6,3,1,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7
1030,31,No,0,326,1,8,2,5,1453,1,0,31,3,3,8,4,1,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9
1031,46,Yes,0,377,1,9,3,3,1457,1,0,52,3,3,8,4,1,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3
1032,39,Yes,2,592,0,2,3,5,1458,1,1,54,2,1,6,1,0,3646,17181,2,1,23,4,2,0,11,2,4,1,0,0,0
1033,31,Yes,1,1445,0,1,5,5,1459,3,1,100,4,3,5,2,0,7446,8931,1,0,11,3,1,0,10,2,3,10,8,4,7
1034,45,No,0,1038,0,20,3,4,1460,2,0,95,1,3,4,1,1,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7
1035,31,No,0,1398,2,8,2,4,1461,4,1,96,4,1,0,2,0,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2
1036,31,Yes,1,523,0,2,3,5,1464,2,0,94,3,1,6,4,2,3722,21081,6,1,13,3,3,1,7,2,1,2,2,2,2
1037,45,No,0,1448,0,29,3,2,1465,2,0,55,3,3,5,4,2,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2
1038,48,No,0,1221,1,7,3,3,1466,3,0,96,3,2,8,1,1,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2
1039,34,Yes,0,1107,2,9,4,2,1467,1,1,52,3,1,0,3,2,2742,3072,1,0,15,3,4,0,2,0,3,2,2,2,2
1040,40,No,2,218,0,8,1,4,1468,4,0,55,2,3,1,2,1,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8
1041,28,No,0,866,1,5,3,4,1469,4,0,84,3,2,8,1,0,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3
1042,44,No,2,981,0,5,3,5,1471,3,0,90,2,1,6,3,0,3162,7973,3,0,14,3,4,0,7,5,3,5,2,0,3
1043,53,No,0,447,0,2,3,4,1472,4,0,39,4,4,1,2,0,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8
1044,49,No,0,1495,0,5,4,2,1473,1,0,96,3,2,4,3,2,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2
1045,40,No,0,896,0,2,3,4,1474,3,0,68,3,1,7,3,1,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2
1046,44,No,0,1467,0,20,3,5,1475,4,0,49,3,1,7,2,0,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3
1047,33,No,1,430,1,7,3,4,1477,4,0,54,3,2,8,1,2,4373,17456,0,0,14,3,1,2,5,2,3,4,3,0,3
1048,34,No,0,1326,1,3,3,1,1478,4,0,81,1,2,8,1,0,4759,15891,3,0,18,3,4,0,15,2,3,13,9,3,12
1049,30,No,0,1358,1,16,1,5,1479,4,0,96,3,2,8,3,2,5301,2939,8,0,15,3,3,2,4,2,2,2,1,2,2
1050,42,No,1,748,0,9,2,4,1480,1,1,74,3,1,6,4,0,3673,16458,1,0,13,3,3,0,12,3,3,12,9,5,8
1051,44,No,1,383,1,1,5,3,1481,1,1,79,3,2,8,3,2,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0
1052,30,No,2,990,0,7,3,2,1482,3,0,64,3,1,7,3,1,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0
1053,57,No,0,405,0,1,2,5,1483,2,0,93,4,2,7,3,2,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8
1054,49,No,0,1490,0,7,4,5,1484,3,0,35,3,3,4,2,1,10466,20948,3,0,14,3,2,2,29,3,3,8,7,0,7
1055,34,No,1,829,0,15,3,4,1485,2,0,71,3,4,1,1,1,17007,11929,7,0,14,3,4,2,16,3,2,14,8,6,9
1056,28,Yes,1,1496,1,1,3,2,1486,1,0,92,3,1,2,3,2,2909,15747,3,0,15,3,4,1,5,3,4,3,2,1,2
1057,29,Yes,1,115,1,13,3,2,1487,1,1,51,3,2,8,2,0,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0
1058,34,Yes,0,790,1,24,4,4,1489,1,1,40,2,2,8,2,0,4599,7815,0,1,23,4,3,0,16,2,4,15,9,10,10
1059,35,No,0,660,1,7,1,5,1492,4,0,76,3,1,2,3,2,2404,16192,1,0,13,3,1,1,1,3,3,1,0,0,0
1060,24,Yes,1,381,0,9,3,4,1494,2,0,89,3,1,6,1,0,3172,16998,2,1,11,3,3,0,4,2,2,0,0,0,0
1061,24,No,2,830,1,13,2,5,1495,4,1,78,3,1,2,2,2,2033,7103,1,0,13,3,3,1,1,2,3,1,0,0,0
1062,44,No,1,1193,0,2,1,4,1496,2,0,86,3,3,5,3,0,10209,19719,5,1,18,3,2,0,16,2,2,2,2,2,2
1063,29,No,0,1246,1,19,3,5,1497,3,0,77,2,2,8,3,1,8620,23757,1,0,14,3,3,2,10,3,3,10,7,0,4
1064,30,No,0,330,2,1,3,5,1499,3,0,46,3,1,0,3,1,2064,15428,0,0,21,4,1,1,6,3,4,5,3,1,3
1065,55,No,0,1229,0,4,4,5,1501,4,0,30,3,2,4,3,2,4035,16143,0,1,16,3,2,0,4,2,3,3,2,1,2
1066,33,No,0,1099,0,4,4,4,1502,1,1,82,2,1,6,2,2,3838,8192,8,0,11,3,4,0,8,5,3,5,4,0,2
1067,47,No,0,571,1,14,3,4,1503,3,1,78,3,2,8,3,2,4591,24200,3,1,17,3,3,1,11,4,2,5,4,1,2
1068,28,Yes,1,289,0,2,2,4,1504,3,0,38,2,1,6,1,0,2561,5355,7,0,11,3,3,0,8,2,2,0,0,0,0
1069,28,No,0,1423,0,1,3,5,1506,1,0,72,2,1,7,3,1,1563,12530,1,0,14,3,4,1,1,2,1,1,0,0,0
1070,28,No,1,467,1,7,3,5,1507,3,0,55,3,2,8,1,0,4898,11827,0,0,14,3,4,0,5,5,3,4,2,1,3
1071,49,No,0,271,0,3,2,4,1509,3,1,43,2,2,6,1,2,4789,23070,4,0,25,4,1,1,10,3,3,3,2,1,2
1072,29,No,1,410,0,2,1,5,1513,4,1,97,3,1,6,2,2,3180,4668,0,0,13,3,3,3,4,3,3,3,2,0,2
1073,28,No,0,1083,0,29,1,5,1514,3,0,96,1,2,5,2,2,6549,3173,1,0,14,3,2,2,8,2,2,8,6,1,7
1074,33,No,0,516,0,8,5,5,1515,4,0,69,3,2,4,3,0,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0
1075,32,No,0,495,0,10,3,4,1516,3,0,64,3,3,3,4,0,11244,21072,2,0,25,4,2,0,10,5,4,5,2,0,0
1076,54,No,1,1050,0,11,4,4,1520,2,1,87,3,4,3,4,1,16032,24456,3,0,20,4,1,1,26,2,3,14,9,1,12
1077,29,Yes,0,224,0,1,4,2,1522,1,0,100,2,1,7,1,0,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7
1078,44,No,0,136,0,28,3,5,1523,4,0,32,3,4,1,1,2,16328,22074,3,0,13,3,3,1,24,1,4,20,6,14,17
1079,39,No,0,1089,0,6,3,5,1525,2,1,32,3,3,5,2,0,8376,9150,4,0,18,3,4,0,9,3,3,2,0,2,2
1080,46,No,0,228,1,3,3,5,1527,3,1,51,3,4,3,2,2,16606,11380,8,0,12,3,4,1,23,2,4,13,12,5,1
1081,35,No,0,1029,0,16,3,5,1529,4,1,91,2,3,4,2,0,8606,21195,1,0,19,3,4,0,11,3,1,11,8,3,3
1082,23,No,0,507,0,20,1,5,1533,1,0,97,3,2,6,3,0,2272,24812,0,0,14,3,2,0,5,2,3,4,3,1,2
1083,40,Yes,0,676,0,9,4,5,1534,4,0,86,3,1,6,1,0,2018,21831,3,0,14,3,2,0,15,3,1,5,4,1,0
1084,34,No,0,971,1,1,3,2,1535,4,0,64,2,3,8,3,2,7083,12288,1,1,14,3,4,0,10,3,3,10,9,8,6
1085,31,Yes,1,561,0,3,3,5,1537,4,1,33,3,1,7,3,0,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7
1086,50,No,1,333,0,22,5,4,1539,3,0,88,1,4,1,4,0,14411,24450,1,1,13,3,4,0,32,2,3,32,6,13,9
1087,34,No,0,1440,1,7,2,2,1541,2,0,55,3,1,2,3,2,2308,4944,0,1,25,4,2,1,12,4,3,11,10,5,7
1088,42,No,0,1210,0,2,3,4,1542,3,0,68,2,1,6,2,2,4841,24052,4,0,14,3,2,1,4,3,3,1,0,0,0
1089,37,No,0,674,0,13,3,4,1543,1,0,47,3,2,7,4,2,4285,3031,1,0,17,3,1,0,10,2,3,10,8,3,7
1090,29,No,0,441,0,8,1,1,1544,3,1,39,1,2,4,1,2,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7
1091,33,No,0,575,0,25,3,5,1545,4,0,44,2,2,5,2,0,4320,24152,1,0,13,3,4,0,5,2,3,5,3,0,2
1092,45,No,0,950,0,28,3,2,1546,4,0,97,3,1,7,4,2,2132,4585,4,0,20,4,4,1,8,3,3,5,4,0,3
1093,42,No,1,288,0,2,3,5,1547,4,0,40,3,3,4,4,2,10124,18611,2,1,14,3,3,1,24,3,1,20,8,13,9
1094,40,No,0,1342,1,9,2,4,1548,1,0,47,3,2,8,1,2,5473,19345,0,0,12,3,4,0,9,5,4,8,4,7,1
1095,33,No,0,589,0,28,4,5,1549,2,0,79,3,2,6,3,2,5207,22949,1,1,12,3,2,1,15,3,3,15,14,5,7
1096,40,No,0,898,2,6,2,4,1550,3,0,38,3,4,3,4,0,16437,17381,1,1,21,4,4,0,21,2,3,21,7,7,7
1097,24,No,0,350,0,21,2,2,1551,3,0,57,2,1,6,1,1,2296,10036,0,0,14,3,2,3,2,3,3,1,1,0,0
1098,40,No,2,1142,0,8,2,5,1552,4,0,72,3,2,4,4,1,4069,8841,3,1,18,3,3,0,8,2,3,2,2,2,2
1099,45,No,0,538,0,1,4,2,1553,1,0,66,3,3,4,2,1,7441,20933,1,0,12,3,1,3,10,4,3,10,8,7,7
1100,35,No,0,1402,1,28,4,5,1554,2,1,98,2,1,2,3,2,2430,26204,0,0,23,4,1,2,6,5,3,5,3,4,2
1101,32,No,0,824,0,5,2,5,1555,4,1,67,2,2,7,2,2,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5
1102,36,No,0,1157,1,2,4,5,1556,3,0,70,3,1,2,4,0,2644,17001,3,1,21,4,4,0,7,3,2,3,2,1,2
1103,48,No,0,492,1,16,4,5,1557,3,1,96,3,2,8,3,1,6439,13693,8,0,14,3,3,1,18,2,3,8,7,7,7
1104,29,No,0,598,0,9,3,5,1558,3,0,91,4,1,7,3,2,2451,22376,6,0,18,3,1,2,5,2,2,1,0,0,0
1105,33,No,0,1242,1,8,4,5,1560,1,0,46,3,2,8,1,2,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2
1106,30,Yes,0,740,1,1,3,5,1562,2,0,64,2,2,8,1,2,9714,5323,1,0,11,3,4,1,10,4,3,10,8,6,7
1107,38,No,1,888,2,10,4,0,1563,3,0,71,3,2,0,3,2,6077,14814,3,0,11,3,3,0,10,2,3,6,3,1,2
1108,35,No,0,992,0,1,3,4,1564,4,0,68,2,1,6,1,0,2450,21731,1,0,19,3,2,0,3,3,3,3,0,1,2
1109,30,No,0,1288,1,29,4,2,1568,3,0,33,3,3,8,2,2,9250,17799,3,0,12,3,2,1,9,3,3,4,2,1,3
1110,35,Yes,0,104,0,2,3,5,1569,1,1,69,3,1,6,1,1,2074,26619,1,1,12,3,4,1,1,2,3,1,0,0,0
1111,53,Yes,0,607,0,2,5,2,1572,3,1,78,2,3,5,4,2,10169,14618,0,0,16,3,2,1,34,4,3,33,7,1,9
1112,38,Yes,0,903,0,2,3,4,1573,3,0,81,3,2,5,2,2,4855,7653,4,0,11,3,1,2,7,2,3,5,2,1,4
1113,32,No,2,1200,0,1,4,2,1574,4,0,62,3,2,7,1,2,4087,25174,4,0,14,3,2,1,9,3,2,6,5,1,2
1114,48,No,0,1108,0,15,4,1,1576,3,1,65,3,1,7,1,2,2367,16530,8,0,12,3,4,1,10,3,2,8,2,7,6
1115,34,No,0,479,0,7,4,4,1577,1,0,35,3,1,7,4,0,2972,22061,1,0,13,3,3,0,1,4,1,1,0,0,0
1116,55,No,0,685,1,26,5,3,1578,3,0,60,2,5,3,4,2,19586,23037,1,0,21,4,3,1,36,3,3,36,6,2,13
1117,34,No,0,1351,0,1,4,5,1580,2,0,45,3,2,7,4,2,5484,13008,9,0,17,3,2,1,9,3,2,2,2,2,1
1118,26,No,0,474,0,3,3,5,1581,1,1,89,3,1,7,4,2,2061,11133,1,0,21,4,1,0,1,5,3,1,0,0,0
1119,38,No,0,1245,1,14,3,5,1582,3,0,80,3,2,8,2,2,9924,12355,0,0,11,3,4,1,10,3,3,9,8,7,7
1120,38,No,0,437,1,16,3,5,1583,2,1,90,3,2,8,2,0,4198,16379,2,0,12,3,2,0,8,5,4,3,2,1,2
1121,36,No,0,884,1,1,4,5,1585,2,1,73,3,2,8,3,0,6815,21447,6,0,13,3,1,0,15,5,3,1,0,0,0
1122,29,No,0,1370,0,3,1,4,1586,2,0,87,3,1,6,1,0,4723,16213,1,1,18,3,4,0,10,3,3,10,9,1,5
1123,35,No,0,670,0,10,4,4,1587,1,1,51,3,2,4,3,0,6142,4223,3,1,16,3,3,0,10,4,3,5,2,0,4
1124,39,No,0,1462,1,6,3,4,1588,4,0,38,4,3,8,3,2,8237,4658,2,0,11,3,1,1,11,3,3,7,6,7,6
1125,29,No,1,995,0,2,1,5,1590,1,0,87,3,2,4,4,1,8853,24483,1,0,19,3,4,1,6,0,4,6,4,1,3
1126,50,No,0,264,1,9,3,3,1591,3,0,59,3,5,3,3,2,19331,19519,4,1,16,3,3,1,27,2,3,1,0,0,0
1127,23,No,0,977,0,10,3,2,1592,4,0,45,4,1,7,3,2,2073,12826,2,0,16,3,4,1,4,2,3,2,2,2,2
1128,36,No,1,1302,0,6,4,5,1594,1,0,80,4,2,6,1,2,5562,19711,3,1,13,3,4,1,9,3,3,3,2,0,2
1129,42,No,0,1059,0,9,2,1,1595,4,0,93,2,5,3,4,0,19613,26362,8,0,22,4,4,0,24,2,3,1,0,0,1
1130,35,No,0,750,0,28,3,5,1596,2,0,46,4,2,6,3,2,3407,25348,1,0,17,3,4,2,10,3,2,10,9,6,8
1131,34,No,1,653,0,10,4,2,1597,4,0,92,2,2,4,3,2,5063,15332,1,0,14,3,2,1,8,3,2,8,2,7,7
1132,40,No,0,118,1,14,2,5,1598,4,1,84,3,2,8,1,2,4639,11262,1,0,15,3,3,1,5,2,3,5,4,1,2
1133,43,No,0,990,0,27,3,2,1599,4,0,87,4,1,6,2,1,4876,5855,5,0,12,3,3,1,8,0,3,6,4,0,2
1134,35,No,0,1349,0,7,2,5,1601,3,0,63,2,1,6,4,2,2690,7713,1,0,18,3,4,1,1,5,2,1,0,0,1
1135,46,No,0,563,1,1,4,5,1602,4,0,56,4,4,3,1,0,17567,3156,1,0,15,3,2,0,27,5,1,26,0,0,12
1136,28,Yes,0,329,0,24,3,4,1604,3,0,51,3,1,6,2,2,2408,7324,1,1,17,3,3,3,1,3,3,1,1,0,0
1137,22,No,2,457,0,26,2,1,1605,2,1,85,2,1,7,3,2,2814,10293,1,1,14,3,2,0,4,2,2,4,2,1,3
1138,50,No,1,1234,0,20,5,4,1606,2,0,41,3,4,4,3,2,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13
1139,32,No,0,634,0,5,4,1,1607,2,1,35,4,1,7,4,2,3312,18783,3,0,17,3,4,2,6,3,3,3,2,0,2
1140,44,No,0,1313,0,7,3,4,1608,2,1,31,3,5,1,4,1,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10
1141,30,No,0,241,0,7,3,4,1609,2,0,48,2,1,7,2,2,2141,5348,1,0,12,3,2,1,6,3,2,6,4,1,1
1142,45,No,0,1015,0,5,5,4,1611,3,1,50,1,2,6,1,0,5769,23447,1,1,14,3,1,0,10,3,3,10,7,1,4
1143,45,No,2,336,1,26,3,3,1612,1,0,52,2,2,8,1,2,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5
1144,31,No,1,715,1,2,4,1,1613,4,0,54,3,2,8,1,0,5332,21602,7,0,13,3,4,0,10,3,3,5,2,0,3
1145,36,No,0,559,0,12,4,5,1614,3,1,76,3,2,5,3,2,4663,12421,9,1,12,3,2,2,7,2,3,3,2,1,1
1146,34,No,1,426,0,10,4,5,1615,3,0,42,4,2,5,4,1,4724,17000,1,0,13,3,1,1,9,3,3,9,7,7,2
1147,49,No,0,722,0,25,4,5,1617,3,1,84,3,1,6,1,2,3211,22102,1,0,14,3,4,1,10,3,2,9,6,1,4
1148,39,No,0,1387,0,10,5,4,1618,2,0,76,3,2,5,1,2,5377,3835,2,0,13,3,4,3,10,3,3,7,7,7,7
1149,27,No,0,1302,0,19,3,1,1619,4,0,67,2,1,6,1,1,4066,16290,1,0,11,3,1,2,7,3,3,7,7,0,7
1150,35,No,0,819,0,18,5,5,1621,2,0,48,4,2,7,1,2,5208,26312,1,0,11,3,4,0,16,2,3,16,15,1,10
1151,28,No,0,580,0,27,3,4,1622,2,1,39,1,2,5,1,1,4877,20460,0,0,21,4,2,1,6,5,2,5,3,0,0
1152,21,No,0,546,0,5,1,4,1623,3,0,97,3,1,7,4,0,3117,26009,1,0,18,3,3,0,3,2,3,2,2,2,2
1153,18,Yes,1,544,1,3,2,4,1624,2,1,70,3,1,2,4,0,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0
1154,47,No,0,1176,2,26,4,5,1625,4,1,98,3,5,3,3,2,19658,5220,3,0,11,3,3,1,27,2,3,5,2,1,0
1155,39,No,0,170,0,3,2,4,1627,3,0,76,2,2,6,3,1,3069,10302,0,0,15,3,4,1,11,3,3,10,8,0,7
1156,40,No,0,884,0,15,3,5,1628,1,1,80,2,3,5,3,2,10435,25800,1,0,13,3,4,2,18,2,3,18,15,14,12
1157,35,No,2,208,0,8,4,5,1630,3,1,52,3,2,4,3,2,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9
1158,37,No,0,671,0,19,3,5,1631,3,0,85,3,2,5,3,2,5768,26493,3,0,17,3,1,3,9,2,2,4,3,0,2
1159,39,No,1,711,0,4,3,4,1633,1,1,81,3,2,5,3,0,5042,3140,0,0,13,3,4,0,10,2,1,9,2,3,8
1160,45,No,0,1329,0,2,2,1,1635,4,1,59,2,2,5,4,1,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9
1161,38,No,0,397,0,2,2,4,1638,4,1,54,2,3,5,3,2,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2
1162,35,Yes,0,737,1,10,3,4,1639,4,0,55,2,3,8,1,2,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0
1163,37,No,0,1470,0,10,3,4,1640,2,1,71,3,1,7,2,2,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7
1164,40,No,0,448,0,16,3,5,1641,3,1,84,3,3,5,4,0,7945,19948,6,1,15,3,4,0,18,2,2,4,2,3,3
1165,44,No,1,602,2,1,5,0,1642,1,0,37,3,2,0,4,2,5743,10503,4,1,11,3,3,0,14,3,3,10,7,0,2
1166,48,No,1,365,0,4,5,4,1644,3,0,89,2,4,3,4,2,15202,5602,2,0,25,4,2,1,23,3,3,2,2,2,2
1167,35,Yes,0,763,1,15,2,4,1645,1,0,59,1,2,8,4,1,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2
1168,24,No,1,567,0,2,1,2,1646,1,1,32,3,1,7,4,0,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3
1169,27,No,0,486,0,8,3,4,1647,2,1,86,4,1,7,3,2,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2
1170,27,No,1,591,0,2,3,4,1648,4,0,87,3,1,7,4,0,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2
1171,40,Yes,0,1329,0,7,3,5,1649,1,0,73,3,1,6,1,0,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3
1172,29,No,0,469,1,10,3,4,1650,3,0,42,2,2,8,3,0,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4
1173,36,No,0,711,0,5,4,5,1651,2,1,42,3,3,4,1,2,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2
1174,25,No,1,772,0,2,1,5,1653,4,0,77,4,2,5,3,1,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7
1175,39,No,0,492,0,12,3,4,1654,4,0,66,3,2,5,2,2,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0
1176,49,No,0,301,0,22,4,1,1655,1,1,72,3,4,1,2,2,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2
1177,50,No,0,813,0,17,5,5,1656,4,1,50,2,3,1,1,1,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11
1178,20,No,0,1141,1,2,3,4,1657,3,1,31,3,1,2,3,0,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2
1179,34,No,0,1130,0,3,3,5,1658,4,1,66,3,2,7,2,1,5433,19332,1,0,12,3,3,1,11,2,3,11,8,7,9
1180,36,No,0,311,0,7,3,5,1659,1,0,77,3,1,6,2,0,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3
1181,49,No,0,465,0,6,1,5,1661,3,1,41,2,4,4,3,2,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12
1182,36,No,2,894,0,1,4,4,1662,4,1,33,2,2,5,3,2,4374,15411,0,0,15,3,3,0,4,6,3,3,2,1,2
1183,36,No,0,1040,0,3,2,5,1664,4,0,79,4,2,4,1,1,6842,26308,6,0,20,4,1,1,13,3,3,5,4,0,4
1184,54,No,0,584,0,22,5,4,1665,2,1,91,3,4,3,3,2,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7
